Disruption ID,Begin,End,Last Update,Cause,Severity,Title,Message,Tags,LastUpdate
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-15T07:00:00.000+01:00,2024-03-15T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-16T07:00:00.000+01:00,2024-03-16T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-17T07:00:00.000+01:00,2024-03-17T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-18T07:00:00.000+01:00,2024-03-18T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-19T07:00:00.000+01:00,2024-03-19T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-20T07:00:00.000+01:00,2024-03-20T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-21T07:00:00.000+01:00,2024-03-21T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-22T07:00:00.000+01:00,2024-03-22T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-23T07:00:00.000+01:00,2024-03-23T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-24T07:00:00.000+01:00,2024-03-24T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-25T07:00:00.000+01:00,2024-03-25T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-26T07:00:00.000+01:00,2024-03-26T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-27T07:00:00.000+01:00,2024-03-27T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-28T07:00:00.000+01:00,2024-03-28T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-29T07:00:00.000+01:00,2024-03-29T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-30T07:00:00.000+01:00,2024-03-30T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-31T07:00:00.000+02:00,2024-03-31T10:00:00.000+02:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-04-01T07:00:00.000+02:00,2024-04-01T10:00:00.000+02:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-04-02T07:00:00.000+02:00,2024-04-02T10:00:00.000+02:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-04-03T07:00:00.000+02:00,2024-04-03T10:00:00.000+02:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-04-04T07:00:00.000+02:00,2024-04-04T10:00:00.000+02:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00
167d0aac-7a4b-11ee-bdbf-0a58a9feac02,2023-11-06T00:00:00.000+01:00,2024-07-06T23:59:00.000+02:00,20240404T172227,PERTURBATION,PERTURBEE,⚠️Déviation - Ligne 39 - Du 06 Novembre 2023 au 06 Juillet 2024,"<p>⚠️Déviation - Ligne 39 - Du 06 Novembre 2023 au 06 Juillet 2024</p><p>Pour des raisons de sécurité de nos usagers, une nouvelle desserte à court terme est mise en place sur la D143 entre Lumigny et Marles-En-Brie.</p><p><strong>✅Les lignes desserviront donc dans les 2 sens les arrêts provisoires situés au 9 route de Marles.</strong></p><p>Veuillez nous excuser de la gêne occasionnée</p>",Actualité,2024-04-04T17:22:27.000+02:00
ab710480-8570-11ee-86fe-0a58a9feac02,2023-11-18T18:40:00.000+01:00,2024-07-05T23:59:00.000+02:00,20240404T171947,PERTURBATION,PERTURBEE,⚠️Déviation - Ligne 34 - Du 20 Novembre 2023 au 05 Juillet 2024,"<p>⚠️Déviation - Ligne 34 - Du 20 Novembre 2023 au 05 Juillet 2024</p><p>En raison de travaux sur la commune de Bezons, la ligne 34 est déviée en direction de Marché des Coteaux.</p><p><strong>❌L’arrêt JS Bach ne sera pas desservi en direction de Marché des Coteaux.</strong></p><p><strong>✅L’arrêt de report se fera au N°23/27 rue Rouget de Lisle.</strong></p><p>Veuillez nous excuser de la gêne occasionnée</p>",Actualité,2024-04-04T17:19:47.000+02:00
ed6e65bc-886d-11ee-bc68-0a58a9feac02,2023-11-21T15:00:00.000+01:00,2025-12-31T23:30:00.000+01:00,20240404T150523,PERTURBATION,PERTURBEE,Travaux - lignes 8 et R4 du 02/10/23 au 31/12/2025,"\"<p>Du 02/10/2023 au 31/12/2025<br><br>En raison des travaux conséquents sur la Grande Rue à Chambourcy, les lignes 8 et R4 sont déviées.&nbsp;<br><br>Arrêts non desservis : \"\"Mairie de Chambourcy\"\" et \"\"Croix Blanche\"\"<br><br>Report arrêt provisoire \"\"Croix Blanche\"\" au 44 rue de Gramont à Chambourcy</p>\"",,2024-04-04T15:05:23.000+02:00
cfb61ccc-8dfe-11ee-acf2-0a58a9feac02,2023-11-28T15:00:00.000+01:00,2024-07-31T22:00:00.000+02:00,20240404T171624,PERTURBATION,PERTURBEE,CRETEIL - Travaux Grands Paris L'Echat,<p>** PROLONGATION **<br>Nous vous informons que les travaux du Grand Paris à Créteil depuis le 15 Février 2017 sont prolongés jusqu'au 31 juillet 2024.<br>Le terminus des bus aujourd'hui situé Rue Gustave Eiffel va être déplacé au 80 avenue du Général de Gaulle.<br>Merci de votre compréhension.<br>FI_2017.2018_07 ter</p>,,2024-04-04T17:16:24.000+02:00
174695d8-8e97-11ee-a664-0a58a9feac02,2023-11-28T15:00:00.000+01:00,2024-07-31T23:00:00.000+02:00,20240402T183029,PERTURBATION,PERTURBEE,SUCY-EN-BRIE -Travaux Rue Maurice Berteaux,"\"<p>En raison de travaux Rue Maurice Berteaux à Sucy-en-Brie, à partir du lundi 24/10/2022 et pour une durée indéterminée, en direction de Sucy-Bonneuil-RER, les arrêts :<br>- \"\"Place Fernande Doudot\"\" n'est pas desservi.<br>- \"\"Moutier Médiathèque\"\" est reporté à l'arrêt Clos de Pacy de la ligne 3.<br>Merci de votre compréhension.<br>FI_2022_10_02</p>\"",,2024-04-02T18:30:29.000+02:00
1a0671aa-99cb-11ee-9aa9-0a58a9feac02,2023-11-23T13:00:00.000+01:00,2024-07-26T23:00:00.000+02:00,20240404T145912,PERTURBATION,PERTURBEE,SENART- Travaux L31- Gare de Savigny,"\"<p>Du lundi 24 juillet 2023 au vendredi 26 juillet 2024<br><br>En raison de travaux, la gare routière de Savigny Nandy sera fermée.<br>Les arrêts \"\"Gare de Savigny Nandy\"\" sont reportés sur la voie de bus situés avenue de l'Europe sur les arrêts provisoires \"\"Gare de Savigny (Mairie)\"\"<br><br>L'arrêt \"\"Villebouvet MDPH\"\" est déplacé avenue des Routoires devant le centre des archives<br><br>Nous vous prions de bien vouloir nous excuser pour la gêne occasionnée.</p>\"",,2024-04-04T14:59:12.000+02:00
1f512b96-99cb-11ee-9aa9-0a58a9feac02,2023-11-23T13:00:00.000+01:00,2024-07-26T23:00:00.000+02:00,20240404T150410,PERTURBATION,PERTURBEE,SENART- Travaux LCPSF-L62A-L61A- Gare de Savigny,"\"<p>Du lundi 24 juillet 2023 au vendredi 26 juillet 2024<br><br>En raison de travaux, la gare routière de Savigny Nandy sera fermée.<br><br>Les départs \"\"Gare de Savigny Nandy\"\" sont reportés à l'arrêt provisoire \"\"Gare de Savigny (Léon Blum)\"\" situé avenue Léon Blum<br><br><br>Nous vous prions de bien vouloir nous excuser pour la gêne occasionnée.</p>\"",,2024-04-04T15:04:10.000+02:00
cb71f32e-99cb-11ee-b9cc-0a58a9feac02,2023-11-23T13:00:00.000+01:00,2024-07-26T23:00:00.000+02:00,20240404T150223,PERTURBATION,PERTURBEE,SENART- Travaux L34-L36-L37- Gare de Savigny,"\"<p>Du lundi 24 juillet 2023 au vendredi 26 juillet 2024<br><br>En raison de travaux, la gare routière de Savigny Nandy sera fermée.<br><br>Les départs \"\"Gare de Savigny Nandy\"\" sont reportés sur l'arrêt provisoire \"\"Gare de Savigny (Jules Vallès)\"\" situé avenue Jules Vallès en face de l'arrêt \"\"Jules Vallès\"\".<br><br>Nous vous prions de bien vouloir nous excuser pour la gêne occasionnée.</p>\"",,2024-04-04T15:02:23.000+02:00
cd47bbc0-99cb-11ee-9d60-0a58a9feac02,2023-11-23T13:00:00.000+01:00,2024-07-26T23:00:00.000+02:00,20240404T150318,PERTURBATION,PERTURBEE,SENART- Travaux L33- Gare de Savigny,"\"<p>Du lundi 24 juillet 2023 au vendredi 26 juillet 2024<br><br>En raison de travaux, la gare routière de Savigny Nandy sera fermée.<br><br>Les départs \"\"Gare de Savigny Nandy\"\" sont reportés à l'arrêt provisoire \"\"Gare de Savigny (Louise Michel)\"\" situé avenue Louise Michel<br>Les arrivées de feront à l'arrêt provisoire \"\"Gare de Savigny (Mairie)\"\" situé sur la voie de bus avenue de l'Europe<br><br>Nous vous prions de bien vouloir nous excuser pour la gêne occasionnée.</p>\"",,2024-04-04T15:03:18.000+02:00
70f1186c-9b56-11ee-97fc-0a58a9feac02,2023-12-18T04:30:00.000+01:00,2024-12-31T23:30:00.000+01:00,20240404T113112,PERTURBATION,PERTURBEE,Travaux Gare de Massy,"\"<p>&nbsp;</p><p>Note FI 23 12 6</p><p><br>&nbsp;</p><p>En raison de difficultés de stationnement rue Carnot, le terminus de la M153 est déplacé à l’intérieur de la gare routière, comme la ligne 107 A partir du 18 décembre 2023 jusqu’à la fin des travaux.</p><p><a href=\"\"https://www.transdev-idf.com/horaire-ligne-107-coeur_d_essonne_525\"\">En savoir plus sur cette information.</a></p><p>&nbsp;</p>\"",,2024-04-04T11:31:12.000+02:00
119aabe4-a3cb-11ee-97fc-0a58a9feac02,2023-12-26T09:45:00.000+01:00,2024-07-05T23:59:00.000+02:00,20240404T171647,PERTURBATION,PERTURBEE,MLV-L32 modification horaire du 06-11 au 05-07-24,"<p>// PROLONGATION JUSQU'AU 05 JUILLET 2024 //<br>En raison de travaux sur la commune de Villeneuve-Saint-Denis, des ajustements d’horaires sont effectués sur le départ de 7h30 de la gare de Tournan.<br>Les arrêts « Le Gibet » et « Mairie » de Villeneuve-St-Denis ne seront provisoirement plus desservis sur cette course en direction du collège M. Renaud. Nous vous invitons à vous reporter à l’arrêt « Eglise ».<br>Du lundi 06 novembre au 05 juillet 2024<br>Merci de bien vouloir prendre connaissance de vos nouveaux horaires de passage en direction du collège M. Renaud et la gare de Val d'Europe sur le site internet ou application rubrique HORAIRES</p>",,2024-04-04T17:16:47.000+02:00
f1960d82-a62e-11ee-97fc-0a58a9feac02,2024-01-04T03:00:00.000+01:00,2024-06-30T23:00:00.000+02:00,20240405T160911,PERTURBATION,PERTURBEE,BOISSY - Travaux Boulevard Léon Révillon,"\"<p>En raison de travaux Boulevard Léon Révillon à Boissy-Saint-Léger, du jeudi 4 janvier au vendredi 30 juin 2024, en direction de la Gare de Sucy-Bonneuil, les arrêts :<br>- \"\"Mairie\"\" est reporté à l'arrêt provisoire Rue de Valenton.<br>- \"\"Léon Révillon\"\" ne sera pas desservi.<br>Merci de votre compréhension.<br>FI_2024_001</p>\"",,2024-04-05T16:09:11.000+02:00
3da365ea-a944-11ee-89ca-0a58a9feac02,2024-01-02T09:00:00.000+01:00,2024-12-31T23:00:00.000+01:00,20240402T182918,PERTURBATION,PERTURBEE,PROLONGEMENT DES TRAVAUX A CREGY-LES-MEAUX,"<p>En raison de travaux, la rue Salengro sur la commune de Crégy-lès-Meaux sera interdit à la circulation.<br>Prolongement jusqu’au mardi 31 décembre 2024.&nbsp;<br>Les arrêts «&nbsp;Bourg&nbsp;» et «&nbsp;Fayotte&nbsp;» ne seront pas desservis pendant toute la durée des travaux.&nbsp;<br>Nous vous invitons à vous reporter aux arrêts «&nbsp;Collège George Sand&nbsp;» et «&nbsp;Les Vignes&nbsp;».<br>Nous vous prions de bien vouloir nous excuser pour la gêne occasionnée.</p>",,2024-04-02T18:29:18.000+02:00
e4717b0a-aa43-11ee-8c7d-0a58a9feac02,2024-01-08T05:00:00.000+01:00,2024-12-31T23:00:00.000+01:00,20240402T182741,PERTURBATION,PERTURBEE,SANTENY - Centre Ville,"<p>En raison des travaux du centre ville sur la commune de Santeny, du lundi 8 janvier au mardi 31 décembre 2024, une déviation est mise en place en direction de Créteil Préfecture, les arrêts :&nbsp;<br>- Graviers, Le Marais, Village et Eglise ne sont pas desservis. Veuillez-vous reporter aux arrêts RN Santeny et Centre Commercial ou aux arrêts provisoires Rue de la Libération, au niveau du 4 et face à la Poste.<br><br>Merci de votre compréhension.<br>FI_2024_200</p>",,2024-04-02T18:27:41.000+02:00
437101be-ab04-11ee-8c7d-0a58a9feac02,2024-01-04T14:20:00.000+01:00,2025-03-31T23:59:00.000+02:00,20240404T172455,PERTURBATION,PERTURBEE,"⚠️Déviation - Lignes 302, 303, 304, 312, 405- Du 1er Janvier 2024 au 31 Mars 2025","<p>⚠️Déviation - Lignes 302, 303, 304, 312, 405- Du 1er Janvier 2024 au 31 Mars 2025</p><p>En raison l’installation du marché de Corbeil-Essonnes sur l’allée Aristide Briand, vos lignes sont déviées en direction de RN7</p><p><strong>❌Les arrêts Félicien Rops, MJC, Parc Chantemerle et Centre Commercial ne seront pas desservis</strong></p><p><strong>✅Report aux arrêts MJC, Médiathèque, Palais des Sports et Chantemerle</strong></p><p>Veuillez nous excuser de la gêne occasionnée</p>",Actualité,2024-04-04T17:24:55.000+02:00
f56e8bc8-b065-11ee-89ca-0a58a9feac02,2024-01-11T10:30:00.000+01:00,2024-12-31T23:59:00.000+01:00,20240531T185413,PERTURBATION,PERTURBEE,"⚠️Déviation - Lignes 403, 453 - Jusqu'au 31 décembre 2024","<p>⚠️Déviation - Lignes 403, 453 - Jusqu'au 31 décembre 2024</p><p>En raison de travaux Tzen 4 à Evry-Courcouronnes, vos lignes sont déviées dans les deux sens de circulation</p><p>&nbsp;</p><p><strong>❌Les arrêts Les Estudines, Monseigneur Romero, Gare d'Evry Courcouronnes centre, Agora, Les Miroirs, Jacques Prévert et Nouveaux Champs ne seront pas desservis</strong></p><p><strong>✅Report aux arrêts Paul Delouvrier, Champs-Elysées, Europe et Pyramides</strong></p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée</p>",Actualité,2024-05-31T18:54:13.000+02:00
7f5a8d94-b54a-11ee-8c7d-0a58a9feac02,2024-01-22T18:00:00.000+01:00,2024-07-15T00:00:00.000+02:00,20240404T171835,PERTURBATION,PERTURBEE,Terres d'Envol - Ligne 15 - Perturbation,"<p>⚠️ En raison d’une problématique d’accès, l’arrêt Saint-Paul ne sera pas desservi :&nbsp;<br>📆 Du lundi 22 janvier au dimanche 14 juillet, de 18h jusqu’à la fin de service.<br>Nous vous prions de bien vouloir nous excuser pour la gêne occasionnée.</p>",,2024-04-04T17:18:35.000+02:00
4d6f9604-b913-11ee-a6d1-0a58a9feac02,2024-01-15T03:00:00.000+01:00,2025-01-15T23:00:00.000+01:00,20240402T183104,PERTURBATION,PERTURBEE,Travaux Septeuil - Lignes 2 et 60,"<p>En raison de travaux rue Contaminé à Septeuil, l’arrêt Mairie à Septeuil ne pourra être utilisé pour la ligne Express 60 uniquement dans le sens vers Rambouillet et pour la ligne 2 uniquement dans le sens vers Courgent – Damartin pendant toute la durée des travaux :<br>Du 15 janvier 2024 au 15 janvier 2025 inclus<br>Merci d’utiliser l’arrêt provisoire situé devant la Clinique Vétérinaire rue de Houdan à Septeuil.</p>",,2024-04-02T18:31:04.000+02:00
