Disruption ID,Begin,End,Last Update,Cause,Severity,Title,Message,Tags
39924506-f710-11ee-bdfc-0a58a9feac02,20240810T040000,20240810T050000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240819T010000,20240819T025000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240820T010000,20240820T025000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240820T040000,20240820T050000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240821T010000,20240821T025000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240821T040000,20240821T050000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240822T010000,20240822T025000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240822T040000,20240822T050000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240823T010000,20240823T025000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240823T040000,20240823T050000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240824T040000,20240824T050000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240826T010000,20240826T025000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240827T010000,20240827T025000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240827T040000,20240827T050000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240828T010000,20240828T025000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240828T040000,20240828T050000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240829T010000,20240829T025000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240829T040000,20240829T050000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240830T010000,20240830T025000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240830T040000,20240830T050000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240831T040000,20240831T050000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240902T010000,20240902T025000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
39924506-f710-11ee-bdfc-0a58a9feac02,20240903T010000,20240903T025000,20240410T095915,TRAVAUX,PERTURBEE,"Ligne T4 : Bondy - Aulnay 3 au 8/06, 8/07 au 14/09","<p>Dates / P&#233;riodes : <br>- Du lundi 3 au vendredi 7 juin &#224; partir de 1h15 ;&#160;<br>- Du mardi 4 au samedi 8 juin jusqu'&#224; 5h00 ;<br>- Du lundi 8 juillet au vendredi 9 ao&#251;t &#224; partir de 1h15 ; <br>- Du mardi 9 juillet au samedi 10 ao&#251;t jusqu'&#224; 5h00 ;<br>- Du lundi 19 ao&#251;t au vendredi 13 septembre &#224; partir de 1h15 ;<br>- Du mardi 20 ao&#251;t au samedi 14 septembre jusqu'&#224; 5h00.<br><br></p><p>Le trafic est interrompu entre Bondy et Aulnay-sous-Bois.</p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
