Disruption ID,Begin,End,Last Update,Cause,Severity,Title,Message,Tags
2d0ee63e-1c06-11ef-8504-0a58a9feac02,20240621T214000,20240622T010500,20240527T105032,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Provins du 3/06 au 19/07,"<p>P&#233;riode : &#224; partir de 21h45<br><br>Dates : du lundi 3 juin au vendredi 19 juillet, sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Le dernier train PIBU de Provins vers Paris-Est part &#224; 20h46.<br>Le dernier train XIBU de Paris-Est vers Provins part &#224; 21h47.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
2d0ee63e-1c06-11ef-8504-0a58a9feac02,20240624T214000,20240625T010500,20240527T105032,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Provins du 3/06 au 19/07,"<p>P&#233;riode : &#224; partir de 21h45<br><br>Dates : du lundi 3 juin au vendredi 19 juillet, sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Le dernier train PIBU de Provins vers Paris-Est part &#224; 20h46.<br>Le dernier train XIBU de Paris-Est vers Provins part &#224; 21h47.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
2d0ee63e-1c06-11ef-8504-0a58a9feac02,20240625T214000,20240626T010500,20240527T105032,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Provins du 3/06 au 19/07,"<p>P&#233;riode : &#224; partir de 21h45<br><br>Dates : du lundi 3 juin au vendredi 19 juillet, sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Le dernier train PIBU de Provins vers Paris-Est part &#224; 20h46.<br>Le dernier train XIBU de Paris-Est vers Provins part &#224; 21h47.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
2d0ee63e-1c06-11ef-8504-0a58a9feac02,20240626T214000,20240627T010500,20240527T105032,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Provins du 3/06 au 19/07,"<p>P&#233;riode : &#224; partir de 21h45<br><br>Dates : du lundi 3 juin au vendredi 19 juillet, sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Le dernier train PIBU de Provins vers Paris-Est part &#224; 20h46.<br>Le dernier train XIBU de Paris-Est vers Provins part &#224; 21h47.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
2d0ee63e-1c06-11ef-8504-0a58a9feac02,20240627T214000,20240628T010500,20240527T105032,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Provins du 3/06 au 19/07,"<p>P&#233;riode : &#224; partir de 21h45<br><br>Dates : du lundi 3 juin au vendredi 19 juillet, sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Le dernier train PIBU de Provins vers Paris-Est part &#224; 20h46.<br>Le dernier train XIBU de Paris-Est vers Provins part &#224; 21h47.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
2d0ee63e-1c06-11ef-8504-0a58a9feac02,20240628T214000,20240629T010500,20240527T105032,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Provins du 3/06 au 19/07,"<p>P&#233;riode : &#224; partir de 21h45<br><br>Dates : du lundi 3 juin au vendredi 19 juillet, sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Le dernier train PIBU de Provins vers Paris-Est part &#224; 20h46.<br>Le dernier train XIBU de Paris-Est vers Provins part &#224; 21h47.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
2d0ee63e-1c06-11ef-8504-0a58a9feac02,20240701T214000,20240702T010500,20240527T105032,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Provins du 3/06 au 19/07,"<p>P&#233;riode : &#224; partir de 21h45<br><br>Dates : du lundi 3 juin au vendredi 19 juillet, sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Le dernier train PIBU de Provins vers Paris-Est part &#224; 20h46.<br>Le dernier train XIBU de Paris-Est vers Provins part &#224; 21h47.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
2d0ee63e-1c06-11ef-8504-0a58a9feac02,20240702T214000,20240703T010500,20240527T105032,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Provins du 3/06 au 19/07,"<p>P&#233;riode : &#224; partir de 21h45<br><br>Dates : du lundi 3 juin au vendredi 19 juillet, sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Le dernier train PIBU de Provins vers Paris-Est part &#224; 20h46.<br>Le dernier train XIBU de Paris-Est vers Provins part &#224; 21h47.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
2d0ee63e-1c06-11ef-8504-0a58a9feac02,20240703T214000,20240704T010500,20240527T105032,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Provins du 3/06 au 19/07,"<p>P&#233;riode : &#224; partir de 21h45<br><br>Dates : du lundi 3 juin au vendredi 19 juillet, sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Le dernier train PIBU de Provins vers Paris-Est part &#224; 20h46.<br>Le dernier train XIBU de Paris-Est vers Provins part &#224; 21h47.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
2d0ee63e-1c06-11ef-8504-0a58a9feac02,20240704T214000,20240705T010500,20240527T105032,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Provins du 3/06 au 19/07,"<p>P&#233;riode : &#224; partir de 21h45<br><br>Dates : du lundi 3 juin au vendredi 19 juillet, sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Le dernier train PIBU de Provins vers Paris-Est part &#224; 20h46.<br>Le dernier train XIBU de Paris-Est vers Provins part &#224; 21h47.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
2d0ee63e-1c06-11ef-8504-0a58a9feac02,20240705T214000,20240706T010500,20240527T105032,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Provins du 3/06 au 19/07,"<p>P&#233;riode : &#224; partir de 21h45<br><br>Dates : du lundi 3 juin au vendredi 19 juillet, sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Le dernier train PIBU de Provins vers Paris-Est part &#224; 20h46.<br>Le dernier train XIBU de Paris-Est vers Provins part &#224; 21h47.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
2d0ee63e-1c06-11ef-8504-0a58a9feac02,20240708T214000,20240709T010500,20240527T105032,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Provins du 3/06 au 19/07,"<p>P&#233;riode : &#224; partir de 21h45<br><br>Dates : du lundi 3 juin au vendredi 19 juillet, sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Le dernier train PIBU de Provins vers Paris-Est part &#224; 20h46.<br>Le dernier train XIBU de Paris-Est vers Provins part &#224; 21h47.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
2d0ee63e-1c06-11ef-8504-0a58a9feac02,20240709T214000,20240710T010500,20240527T105032,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Provins du 3/06 au 19/07,"<p>P&#233;riode : &#224; partir de 21h45<br><br>Dates : du lundi 3 juin au vendredi 19 juillet, sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Le dernier train PIBU de Provins vers Paris-Est part &#224; 20h46.<br>Le dernier train XIBU de Paris-Est vers Provins part &#224; 21h47.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
2d0ee63e-1c06-11ef-8504-0a58a9feac02,20240710T214000,20240711T010500,20240527T105032,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Provins du 3/06 au 19/07,"<p>P&#233;riode : &#224; partir de 21h45<br><br>Dates : du lundi 3 juin au vendredi 19 juillet, sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Le dernier train PIBU de Provins vers Paris-Est part &#224; 20h46.<br>Le dernier train XIBU de Paris-Est vers Provins part &#224; 21h47.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
2d0ee63e-1c06-11ef-8504-0a58a9feac02,20240711T214000,20240712T010500,20240527T105032,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Provins du 3/06 au 19/07,"<p>P&#233;riode : &#224; partir de 21h45<br><br>Dates : du lundi 3 juin au vendredi 19 juillet, sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Le dernier train PIBU de Provins vers Paris-Est part &#224; 20h46.<br>Le dernier train XIBU de Paris-Est vers Provins part &#224; 21h47.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
2d0ee63e-1c06-11ef-8504-0a58a9feac02,20240712T214000,20240713T010500,20240527T105032,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Provins du 3/06 au 19/07,"<p>P&#233;riode : &#224; partir de 21h45<br><br>Dates : du lundi 3 juin au vendredi 19 juillet, sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Le dernier train PIBU de Provins vers Paris-Est part &#224; 20h46.<br>Le dernier train XIBU de Paris-Est vers Provins part &#224; 21h47.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
2d0ee63e-1c06-11ef-8504-0a58a9feac02,20240715T214000,20240716T010500,20240527T105032,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Provins du 3/06 au 19/07,"<p>P&#233;riode : &#224; partir de 21h45<br><br>Dates : du lundi 3 juin au vendredi 19 juillet, sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Le dernier train PIBU de Provins vers Paris-Est part &#224; 20h46.<br>Le dernier train XIBU de Paris-Est vers Provins part &#224; 21h47.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
2d0ee63e-1c06-11ef-8504-0a58a9feac02,20240716T214000,20240717T010500,20240527T105032,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Provins du 3/06 au 19/07,"<p>P&#233;riode : &#224; partir de 21h45<br><br>Dates : du lundi 3 juin au vendredi 19 juillet, sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Le dernier train PIBU de Provins vers Paris-Est part &#224; 20h46.<br>Le dernier train XIBU de Paris-Est vers Provins part &#224; 21h47.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
2d0ee63e-1c06-11ef-8504-0a58a9feac02,20240717T214000,20240718T010500,20240527T105032,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Provins du 3/06 au 19/07,"<p>P&#233;riode : &#224; partir de 21h45<br><br>Dates : du lundi 3 juin au vendredi 19 juillet, sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Le dernier train PIBU de Provins vers Paris-Est part &#224; 20h46.<br>Le dernier train XIBU de Paris-Est vers Provins part &#224; 21h47.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
