Disruption ID,Begin,End,Last Update,Cause,Severity,Title,Message,Tags
85c98d1c-1c04-11ef-96a1-0a58a9feac02,20240619T222000,20240620T025000,20240527T103842,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Meaux du 17/06 au 23/07,"<p>P&#233;riode : &#224; partir de 22h20<br><br>Dates : du lundi 17 juin au mardi 23 juillet, sauf week-ends et vendredi 21 juin<br><br>Le trafic est interrompu entre Paris Est et Meaux.<br>Le dernier train PICI de Meaux vers Paris-Est est &#224; 21h50.<br>Le dernier train MICI de Paris-Est vers Meaux est &#224; 22h31.<br><br>Un service de bus de remplacement est mis en place avec desserte des gares interm&#233;diaires.</p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
85c98d1c-1c04-11ef-96a1-0a58a9feac02,20240620T222000,20240621T025000,20240527T103842,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Meaux du 17/06 au 23/07,"<p>P&#233;riode : &#224; partir de 22h20<br><br>Dates : du lundi 17 juin au mardi 23 juillet, sauf week-ends et vendredi 21 juin<br><br>Le trafic est interrompu entre Paris Est et Meaux.<br>Le dernier train PICI de Meaux vers Paris-Est est &#224; 21h50.<br>Le dernier train MICI de Paris-Est vers Meaux est &#224; 22h31.<br><br>Un service de bus de remplacement est mis en place avec desserte des gares interm&#233;diaires.</p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
85c98d1c-1c04-11ef-96a1-0a58a9feac02,20240624T222000,20240625T025000,20240527T103842,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Meaux du 17/06 au 23/07,"<p>P&#233;riode : &#224; partir de 22h20<br><br>Dates : du lundi 17 juin au mardi 23 juillet, sauf week-ends et vendredi 21 juin<br><br>Le trafic est interrompu entre Paris Est et Meaux.<br>Le dernier train PICI de Meaux vers Paris-Est est &#224; 21h50.<br>Le dernier train MICI de Paris-Est vers Meaux est &#224; 22h31.<br><br>Un service de bus de remplacement est mis en place avec desserte des gares interm&#233;diaires.</p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
85c98d1c-1c04-11ef-96a1-0a58a9feac02,20240625T222000,20240626T025000,20240527T103842,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Meaux du 17/06 au 23/07,"<p>P&#233;riode : &#224; partir de 22h20<br><br>Dates : du lundi 17 juin au mardi 23 juillet, sauf week-ends et vendredi 21 juin<br><br>Le trafic est interrompu entre Paris Est et Meaux.<br>Le dernier train PICI de Meaux vers Paris-Est est &#224; 21h50.<br>Le dernier train MICI de Paris-Est vers Meaux est &#224; 22h31.<br><br>Un service de bus de remplacement est mis en place avec desserte des gares interm&#233;diaires.</p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
85c98d1c-1c04-11ef-96a1-0a58a9feac02,20240626T222000,20240627T025000,20240527T103842,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Meaux du 17/06 au 23/07,"<p>P&#233;riode : &#224; partir de 22h20<br><br>Dates : du lundi 17 juin au mardi 23 juillet, sauf week-ends et vendredi 21 juin<br><br>Le trafic est interrompu entre Paris Est et Meaux.<br>Le dernier train PICI de Meaux vers Paris-Est est &#224; 21h50.<br>Le dernier train MICI de Paris-Est vers Meaux est &#224; 22h31.<br><br>Un service de bus de remplacement est mis en place avec desserte des gares interm&#233;diaires.</p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
85c98d1c-1c04-11ef-96a1-0a58a9feac02,20240627T222000,20240628T025000,20240527T103842,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Meaux du 17/06 au 23/07,"<p>P&#233;riode : &#224; partir de 22h20<br><br>Dates : du lundi 17 juin au mardi 23 juillet, sauf week-ends et vendredi 21 juin<br><br>Le trafic est interrompu entre Paris Est et Meaux.<br>Le dernier train PICI de Meaux vers Paris-Est est &#224; 21h50.<br>Le dernier train MICI de Paris-Est vers Meaux est &#224; 22h31.<br><br>Un service de bus de remplacement est mis en place avec desserte des gares interm&#233;diaires.</p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
85c98d1c-1c04-11ef-96a1-0a58a9feac02,20240628T222000,20240629T025000,20240527T103842,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Meaux du 17/06 au 23/07,"<p>P&#233;riode : &#224; partir de 22h20<br><br>Dates : du lundi 17 juin au mardi 23 juillet, sauf week-ends et vendredi 21 juin<br><br>Le trafic est interrompu entre Paris Est et Meaux.<br>Le dernier train PICI de Meaux vers Paris-Est est &#224; 21h50.<br>Le dernier train MICI de Paris-Est vers Meaux est &#224; 22h31.<br><br>Un service de bus de remplacement est mis en place avec desserte des gares interm&#233;diaires.</p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
85c98d1c-1c04-11ef-96a1-0a58a9feac02,20240701T222000,20240702T025000,20240527T103842,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Meaux du 17/06 au 23/07,"<p>P&#233;riode : &#224; partir de 22h20<br><br>Dates : du lundi 17 juin au mardi 23 juillet, sauf week-ends et vendredi 21 juin<br><br>Le trafic est interrompu entre Paris Est et Meaux.<br>Le dernier train PICI de Meaux vers Paris-Est est &#224; 21h50.<br>Le dernier train MICI de Paris-Est vers Meaux est &#224; 22h31.<br><br>Un service de bus de remplacement est mis en place avec desserte des gares interm&#233;diaires.</p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
85c98d1c-1c04-11ef-96a1-0a58a9feac02,20240702T222000,20240703T025000,20240527T103842,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Meaux du 17/06 au 23/07,"<p>P&#233;riode : &#224; partir de 22h20<br><br>Dates : du lundi 17 juin au mardi 23 juillet, sauf week-ends et vendredi 21 juin<br><br>Le trafic est interrompu entre Paris Est et Meaux.<br>Le dernier train PICI de Meaux vers Paris-Est est &#224; 21h50.<br>Le dernier train MICI de Paris-Est vers Meaux est &#224; 22h31.<br><br>Un service de bus de remplacement est mis en place avec desserte des gares interm&#233;diaires.</p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
85c98d1c-1c04-11ef-96a1-0a58a9feac02,20240703T222000,20240704T025000,20240527T103842,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Meaux du 17/06 au 23/07,"<p>P&#233;riode : &#224; partir de 22h20<br><br>Dates : du lundi 17 juin au mardi 23 juillet, sauf week-ends et vendredi 21 juin<br><br>Le trafic est interrompu entre Paris Est et Meaux.<br>Le dernier train PICI de Meaux vers Paris-Est est &#224; 21h50.<br>Le dernier train MICI de Paris-Est vers Meaux est &#224; 22h31.<br><br>Un service de bus de remplacement est mis en place avec desserte des gares interm&#233;diaires.</p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
85c98d1c-1c04-11ef-96a1-0a58a9feac02,20240704T222000,20240705T025000,20240527T103842,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Meaux du 17/06 au 23/07,"<p>P&#233;riode : &#224; partir de 22h20<br><br>Dates : du lundi 17 juin au mardi 23 juillet, sauf week-ends et vendredi 21 juin<br><br>Le trafic est interrompu entre Paris Est et Meaux.<br>Le dernier train PICI de Meaux vers Paris-Est est &#224; 21h50.<br>Le dernier train MICI de Paris-Est vers Meaux est &#224; 22h31.<br><br>Un service de bus de remplacement est mis en place avec desserte des gares interm&#233;diaires.</p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
