Disruption ID,Begin,End,Last Update,Cause,Severity,Title,Message,Tags,LastUpdate,PreviousEnd,TimeBetween
d26e5e9e-06fc-11ef-8953-0a58a9feac02,2024-04-30T16:18:00.000+02:00,2025-05-01T23:59:00.000+02:00,20240502T165015,TRAVAUX,PERTURBEE,Perturbation - Ligne 23A - Le 1er Mai 2024 jusqu'au 1er Mai 2025,"<p>⚠️ Perturbation - Ligne 23A - Le 1er Mai 2024<br>&nbsp;</p><p>En raison de travaux dans la gare de Boissy-Saint-Léger, la ligne 23A sera déviée dans les 2 deux directions du 1er mai 2024 jusqu'au 1er mai 2025 :</p><p>&nbsp;</p><p>❌Gare de Boissy-Saint-Léger non desservie</p><p>&nbsp;</p><p>✅Report aux arrêts provisoires sur la N19 au niveau du passage piéton</p><p>&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée.</p>",Actualité,2024-05-02T16:50:15.000+02:00,2024-04-30T10:00:00.000+02:00,22680
e384eea8-fbff-11ee-9935-0a58a9feac02,2024-05-01T06:30:00.000+02:00,2024-05-01T07:40:00.000+02:00,20240416T164454,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 16/04 au 12/07,"<p>Dates : du mardi 16 avril au vendredi 12 juillet, sauf les samedis et dimanches.</p><p>En semaine du 16 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Pour pallier la suppression de ce train, le train suivant au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare de 06h36 &#224; 07h32 marquera les arr&#234;ts de : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité,2024-04-16T16:44:54.000+02:00,2024-05-01T02:15:00.000+02:00,15300
16530a1e-188d-11ef-8504-0a58a9feac02,2024-05-01T22:57:00.000+02:00,2024-08-01T07:45:00.000+02:00,20240523T004611,TRAVAUX,BLOQUANTE,Bus N42 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne N42 est déviée : les arrêts situés entre Ancienne Mairie et Libération ne sont plus desservis en direction de Aulnay-sous-Bois – Garonor. Reprise estimée : jeudi 1 août 2024, à partir de 07h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",,2024-05-23T00:46:11.000+02:00,2024-05-01T10:00:00.000+02:00,46620
c95cc092-1be8-11ef-8504-0a58a9feac02,2024-05-02T22:50:00.000+02:00,2024-05-03T02:50:00.000+02:00,20240527T072009,TRAVAUX,PERTURBEE,RER D : Paris Lyon - Villeneuve du 26/02 au 05/07,"<p>P&#233;riode : &#224; partir de 22h50<br><br>Dates : du lundi au vendredi, du 26 f&#233;vrier au 5 juillet, sauf le 1er mai f&#233;ri&#233; et le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris gare de Lyon et Villeneuve-Saint-Georges.</p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Du 27 Mai au 21 Juin 2024, le 1er train au d&#233;part de Melun (DOCA d&#233;part 4h03) est d&#233;tourn&#233; via Corbeil-Essonnes et ne marquera pas l'arr&#234;t en gare de Vert de Maisons.</p><p>&#160;<br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité,2024-05-27T07:20:09.000+02:00,2024-05-02T10:00:00.000+02:00,46200
4ec9e370-09f3-11ef-9935-0a58a9feac02,2024-05-03T05:00:00.000+02:00,2024-07-31T23:00:00.000+02:00,20240504T105007,PERTURBATION,PERTURBEE,L6209 - du 3/5 au 31/7/2024_Pasteur non desservi,"<p>Du 3 mai au 31 juillet 2024,<br>Suite à des travaux Boulevard Raymond Poincaré, l'arrêt PASTEUR ne peut plus être desservi en direction de la gare de Garches uniquement.<br>Reportez-vous à l'arrêt BERGSON ou GARE DE GARCHES.</p>",,2024-05-04T10:50:07.000+02:00,2024-05-03T03:30:00.000+02:00,5400
c95cc092-1be8-11ef-8504-0a58a9feac02,2024-05-03T22:50:00.000+02:00,2024-05-04T02:50:00.000+02:00,20240527T072009,TRAVAUX,PERTURBEE,RER D : Paris Lyon - Villeneuve du 26/02 au 05/07,"<p>P&#233;riode : &#224; partir de 22h50<br><br>Dates : du lundi au vendredi, du 26 f&#233;vrier au 5 juillet, sauf le 1er mai f&#233;ri&#233; et le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris gare de Lyon et Villeneuve-Saint-Georges.</p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Du 27 Mai au 21 Juin 2024, le 1er train au d&#233;part de Melun (DOCA d&#233;part 4h03) est d&#233;tourn&#233; via Corbeil-Essonnes et ne marquera pas l'arr&#234;t en gare de Vert de Maisons.</p><p>&#160;<br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité,2024-05-27T07:20:09.000+02:00,2024-05-03T10:00:00.000+02:00,46200
7020504a-12b8-11ef-80ff-0a58a9feac02,2024-05-04T04:00:00.000+02:00,2024-05-05T02:00:00.000+02:00,20240515T144123,TRAVAUX,PERTURBEE,Ligne T12 : Massy Palaiseau-Epinay s/O. 1er/2 juin,<p>P&#233;riode : toute la journ&#233;e.<br><br>Dates : samedi 1er et dimanche 2 juin.<br><br>Le trafic est interrompu entre Massy Palaiseau et Epinay sur Orge.<br><br>Un service de bus de remplacement est mis en place du premier au dernier tramway.<br><br>Motif : travaux en gare de Massy Palaiseau (Grand Paris Express).<br></p>,Actualité,2024-05-15T14:41:23.000+02:00,2024-05-04T03:30:00.000+02:00,1800
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-05-05T07:00:00.000+02:00,2024-05-05T10:00:00.000+02:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00,2024-05-04T10:00:00.000+02:00,75600
b5ad9e1c-1da6-11ef-96a1-0a58a9feac02,2024-05-06T05:15:00.000+02:00,2024-11-01T04:00:00.000+01:00,20240529T123212,TRAVAUX,BLOQUANTE,Bus 160 : Travaux - Arrêt(s) non desservi(s),"<p>L’arrêt Parc de Saint Cloud de la ligne 160 n'est pas desservi en direction de Nanterre – Préfecture <RER>. Reprise estimée : vendredi 1 novembre 2024, à partir de 03h15. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",,2024-05-29T12:32:12.000+02:00,2024-05-05T10:00:00.000+02:00,69300
cfc29210-1c2c-11ef-96a1-0a58a9feac02,2024-05-07T05:00:00.000+02:00,2024-05-07T09:30:00.000+02:00,20240527T152706,TRAVAUX,PERTURBEE,RER D : Malesherbes - Juvisy 07/05 - 21/06,"<p>P&#233;riode : de 07h30 &#224; 09h30<br><br>Dates : En semaine, du 07/05 au 21/06.<br><br>Trains supprim&#233;s :<br><br>- JOVA d&#233;part Malesherbes 07h33, arriv&#233;e Juvisy 08h33.</p><p>- BOVO d&#233;part Juvisy 09h10, arriv&#233;e Malesherbes 10h11.<br><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des voies de garage &#224; Corbeil-Essonnes.<br></p>",Actualité,2024-05-27T15:27:06.000+02:00,2024-05-07T03:30:00.000+02:00,5400
cfc29210-1c2c-11ef-96a1-0a58a9feac02,2024-05-09T05:00:00.000+02:00,2024-05-09T09:30:00.000+02:00,20240527T152706,TRAVAUX,PERTURBEE,RER D : Malesherbes - Juvisy 07/05 - 21/06,"<p>P&#233;riode : de 07h30 &#224; 09h30<br><br>Dates : En semaine, du 07/05 au 21/06.<br><br>Trains supprim&#233;s :<br><br>- JOVA d&#233;part Malesherbes 07h33, arriv&#233;e Juvisy 08h33.</p><p>- BOVO d&#233;part Juvisy 09h10, arriv&#233;e Malesherbes 10h11.<br><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des voies de garage &#224; Corbeil-Essonnes.<br></p>",Actualité,2024-05-27T15:27:06.000+02:00,2024-05-09T03:30:00.000+02:00,5400
60408802-1c04-11ef-96a1-0a58a9feac02,2024-05-09T22:20:00.000+02:00,2024-05-10T02:50:00.000+02:00,20240527T103739,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Meaux du 6/05 au 14/06,"<p>P&#233;riode : &#224; partir de 22h20<br><br>Dates : du lundi 6 mai au vendredi 14 juin sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Meaux.<br>Le dernier train PICI de Meaux vers Paris-Est est &#224; 21h50.<br>Le dernier train MICI de Paris-Est vers Meaux est &#224; 22h31.<br></p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité,2024-05-27T10:37:39.000+02:00,2024-05-09T17:17:00.000+02:00,18180
cfc29210-1c2c-11ef-96a1-0a58a9feac02,2024-05-10T05:00:00.000+02:00,2024-05-10T09:30:00.000+02:00,20240527T152706,TRAVAUX,PERTURBEE,RER D : Malesherbes - Juvisy 07/05 - 21/06,"<p>P&#233;riode : de 07h30 &#224; 09h30<br><br>Dates : En semaine, du 07/05 au 21/06.<br><br>Trains supprim&#233;s :<br><br>- JOVA d&#233;part Malesherbes 07h33, arriv&#233;e Juvisy 08h33.</p><p>- BOVO d&#233;part Juvisy 09h10, arriv&#233;e Malesherbes 10h11.<br><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des voies de garage &#224; Corbeil-Essonnes.<br></p>",Actualité,2024-05-27T15:27:06.000+02:00,2024-05-10T03:30:00.000+02:00,5400
55751430-18e7-11ef-bc03-0a58a9feac02,2024-05-11T05:00:00.000+02:00,2024-06-29T04:30:00.000+02:00,20240523T113212,TRAVAUX,BLOQUANTE,Bus 182 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 182 est déviée : les arrêts situés entre Choisy-le-Roi RER et Les Ardoines RER ne sont plus desservis en direction de Mairie d’Ivry. Reprise estimée : samedi 29 juin 2024, à partir de 03h45. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",,2024-05-23T11:32:12.000+02:00,2024-05-11T03:30:00.000+02:00,5400
4df75170-0bbb-11ef-a614-0a58a9feac02,2024-05-11T17:11:00.000+02:00,2024-06-12T23:56:00.000+02:00,20240506T171416,INFORMATION,PERTURBEE,⚠️Perturbation - Ligne 420 – Du 13 mai au 11 juin 2024,"<p>⚠️Perturbation - Ligne 420 – Du 13 mai au 11 juin 2024</p><p>&nbsp;</p><p>En raison de la fermeture d’une partie de la voie Compiègne à Morsang-sur-Orge, l’itinéraire de la ligne est modifié.</p><p>&nbsp;</p><p>❌Les arrêts Place Henri IV et Marché non desservis</p><p>✅Reports aux arrêts Lucien Sampaix (lignes M21A/M21B) et Place Marcel Sembat et J.P Timbaud</p><p>&nbsp;</p><p>Veuillez nous excuser pour la gêne occasionnée.</p>",Actualité,2024-05-06T17:14:16.000+02:00,2024-05-11T10:00:00.000+02:00,25860
d5655302-c1b8-11ee-931c-0a58a9feac02,2024-05-12T05:00:00.000+02:00,2024-05-12T05:30:00.000+02:00,20240410T101415,TRAVAUX,PERTURBEE,Ligne E : Chelles - Haussmann 12/05 au 2/06,"<p>Dates : dimanches 12, 19 et 26 mai, et 2 juin<br><br>Train supprimé :<br>- 5h00 HOCI au départ de Chelles-Gournay, 5h32 à Haussmann - Gare Saint-Lazare.<br><br>Prochain train à circuler :<br>- 5h30 HOCI au départ de Chelles-Gournay, 6h02 à Haussmann - Gare Saint-Lazare.<br><br>Les horaires du calculateur d'itinéraire tiennent compte des travaux.<br><br>Motif : travaux.<br>&nbsp;</p>",Actualité,2024-04-10T10:14:15.000+02:00,2024-05-12T02:30:00.000+02:00,9000
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-05-12T07:00:00.000+02:00,2024-05-12T10:00:00.000+02:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00,2024-05-12T05:30:00.000+02:00,5400
446dfb8e-f588-11ee-a614-0a58a9feac02,2024-05-12T22:30:00.000+02:00,2024-05-13T01:50:00.000+02:00,20240408T111330,TRAVAUX,PERTURBEE,"Ligne E : Haussmann - Chelles 12, 19, 26/05 - 2/06","<p>P&#233;riode : &#224; partir de 22h30<br><br>Dates : les dimanches 12 mai, 19 mai, 26 mai et 2 juin<br><br>Le trafic est interrompu entre Haussmann - Gare Saint-Lazare et Chelles - Gournay.<br><br>Un service de bus de remplacement est mis en place :<br>- De Chelles-Gournay &#224; Paris Gare de l'Est,<br>- De Paris, rejoignez par la ligne 5  du m&#233;tro Bobigny Pablo Picasso d'o&#249; partent les bus &#224; destination de Chelles-Gournay.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité,2024-04-08T11:13:30.000+02:00,2024-05-12T10:00:00.000+02:00,45000
3d94bda8-1265-11ef-8da8-0a58a9feac02,2024-05-14T04:30:00.000+02:00,2024-11-21T02:45:00.000+01:00,20240515T044550,TRAVAUX,BLOQUANTE,Bus 395 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 395 est déviée : les arrêts situés entre Novéos et Pavé Blanc ne sont plus desservis en direction de Le Plessis-Robinson – Réaumur – Descartes. Reprise estimée : jeudi 21 novembre 2024, à partir de 02h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",,2024-05-15T04:45:50.000+02:00,2024-05-14T03:30:00.000+02:00,3600
3c15f224-1758-11ef-8504-0a58a9feac02,2024-05-15T05:00:00.000+02:00,2024-06-12T23:00:00.000+02:00,20240521T115520,PERTURBATION,PERTURBEE,L6284_du 15 mai au 12 juin_report 13h40 LFA,"<p>En raison de travaux rue Louis Massotte à BUC, le départ de 13h40 du mercredi du LFA vers Garches est reporté rue de la Minière.</p>",,2024-05-21T11:55:20.000+02:00,2024-05-15T03:30:00.000+02:00,5400
b2b91812-1923-11ef-98ab-0a58a9feac02,2024-05-16T04:40:00.000+02:00,2024-06-01T14:45:00.000+02:00,20240523T184418,TRAVAUX,BLOQUANTE,Bus 104 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 104 est déviée : les arrêts situés entre Colonel Fabien et Bicentenaire ne sont plus desservis en direction de Sucy – Bonneuil <RER>. Reprise estimée : samedi 1 juin 2024, à partir de 14h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",,2024-05-23T18:44:18.000+02:00,2024-05-16T03:30:00.000+02:00,4200
cfc29210-1c2c-11ef-96a1-0a58a9feac02,2024-05-17T05:00:00.000+02:00,2024-05-17T09:30:00.000+02:00,20240527T152706,TRAVAUX,PERTURBEE,RER D : Malesherbes - Juvisy 07/05 - 21/06,"<p>P&#233;riode : de 07h30 &#224; 09h30<br><br>Dates : En semaine, du 07/05 au 21/06.<br><br>Trains supprim&#233;s :<br><br>- JOVA d&#233;part Malesherbes 07h33, arriv&#233;e Juvisy 08h33.</p><p>- BOVO d&#233;part Juvisy 09h10, arriv&#233;e Malesherbes 10h11.<br><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des voies de garage &#224; Corbeil-Essonnes.<br></p>",Actualité,2024-05-27T15:27:06.000+02:00,2024-05-17T03:30:00.000+02:00,5400
b5d5c8c8-1fc8-11ef-9544-0a58a9feac02,2024-05-18T05:00:00.000+02:00,2024-07-20T04:45:00.000+02:00,20240601T054037,TRAVAUX,BLOQUANTE,Bus 176 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 176 est déviée : les arrêts situés entre Église de Colombes et Gare de la Garenne-Colombes ne sont plus desservis en direction de Pont de Neuilly. Reprise estimée : samedi 20 juillet 2024, à partir de 04h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",,2024-06-01T05:40:37.000+02:00,2024-05-18T03:30:00.000+02:00,5400
ce3137a0-1540-11ef-98ab-0a58a9feac02,2024-05-18T20:00:00.000+02:00,2024-06-22T03:45:00.000+02:00,20240518T200235,TRAVAUX,BLOQUANTE,Bus 366 : Travaux - Arrêt(s) non desservi(s),"<p>L’arrêt 8 mai 1945 de la ligne 366 n'est pas desservi en direction de Asnières Bords de Seine. Reprise estimée : samedi 22 juin 2024, à partir de 03h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",,2024-05-18T20:02:35.000+02:00,2024-05-18T10:00:00.000+02:00,36000
d5655302-c1b8-11ee-931c-0a58a9feac02,2024-05-19T05:00:00.000+02:00,2024-05-19T05:30:00.000+02:00,20240410T101415,TRAVAUX,PERTURBEE,Ligne E : Chelles - Haussmann 12/05 au 2/06,"<p>Dates : dimanches 12, 19 et 26 mai, et 2 juin<br><br>Train supprimé :<br>- 5h00 HOCI au départ de Chelles-Gournay, 5h32 à Haussmann - Gare Saint-Lazare.<br><br>Prochain train à circuler :<br>- 5h30 HOCI au départ de Chelles-Gournay, 6h02 à Haussmann - Gare Saint-Lazare.<br><br>Les horaires du calculateur d'itinéraire tiennent compte des travaux.<br><br>Motif : travaux.<br>&nbsp;</p>",Actualité,2024-04-10T10:14:15.000+02:00,2024-05-19T02:30:00.000+02:00,9000
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-05-19T07:00:00.000+02:00,2024-05-19T10:00:00.000+02:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00,2024-05-19T05:30:00.000+02:00,5400
21a444f2-1d9a-11ef-96a1-0a58a9feac02,2024-05-19T21:00:00.000+02:00,2024-11-04T02:53:00.000+01:00,20240529T110209,TRAVAUX,BLOQUANTE,Bus 399 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 399 est déviée : les arrêts situés entre La Tuilerie et La Bonde ne sont plus desservis en direction de Gare de Juvisy <RER>. Reprise estimée : lundi 4 novembre 2024, à partir de 02h08. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",,2024-05-29T11:02:09.000+02:00,2024-05-19T10:00:00.000+02:00,39600
60408802-1c04-11ef-96a1-0a58a9feac02,2024-05-20T22:20:00.000+02:00,2024-05-21T02:50:00.000+02:00,20240527T103739,TRAVAUX,PERTURBEE,Ligne P : Paris Est - Meaux du 6/05 au 14/06,"<p>P&#233;riode : &#224; partir de 22h20<br><br>Dates : du lundi 6 mai au vendredi 14 juin sauf les week-ends<br><br>Le trafic est interrompu entre Paris Est et Meaux.<br>Le dernier train PICI de Meaux vers Paris-Est est &#224; 21h50.<br>Le dernier train MICI de Paris-Est vers Meaux est &#224; 22h31.<br></p><p><br></p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité,2024-05-27T10:37:39.000+02:00,2024-05-20T16:00:00.000+02:00,22800
cfc29210-1c2c-11ef-96a1-0a58a9feac02,2024-05-23T05:00:00.000+02:00,2024-05-23T09:30:00.000+02:00,20240527T152706,TRAVAUX,PERTURBEE,RER D : Malesherbes - Juvisy 07/05 - 21/06,"<p>P&#233;riode : de 07h30 &#224; 09h30<br><br>Dates : En semaine, du 07/05 au 21/06.<br><br>Trains supprim&#233;s :<br><br>- JOVA d&#233;part Malesherbes 07h33, arriv&#233;e Juvisy 08h33.</p><p>- BOVO d&#233;part Juvisy 09h10, arriv&#233;e Malesherbes 10h11.<br><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des voies de garage &#224; Corbeil-Essonnes.<br></p>",Actualité,2024-05-27T15:27:06.000+02:00,2024-05-23T03:30:00.000+02:00,5400
bfe01a5e-1e9b-11ef-8504-0a58a9feac02,2024-05-26T19:00:00.000+02:00,2024-07-01T03:45:00.000+02:00,20240530T174621,TRAVAUX,BLOQUANTE,Bus 102 : Travaux - Arrêt(s) non desservi(s),"<p>L’arrêt Collège Césaria Evora de la ligne 102 n'est pas desservi en direction de Rosny – Bois-Perrier <RER>. Reprise estimée : lundi 1 juillet 2024, à partir de 03h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",,2024-05-30T17:46:21.000+02:00,2024-05-26T10:00:00.000+02:00,32400
cfc29210-1c2c-11ef-96a1-0a58a9feac02,2024-05-28T05:00:00.000+02:00,2024-05-28T09:30:00.000+02:00,20240527T152706,TRAVAUX,PERTURBEE,RER D : Malesherbes - Juvisy 07/05 - 21/06,"<p>P&#233;riode : de 07h30 &#224; 09h30<br><br>Dates : En semaine, du 07/05 au 21/06.<br><br>Trains supprim&#233;s :<br><br>- JOVA d&#233;part Malesherbes 07h33, arriv&#233;e Juvisy 08h33.</p><p>- BOVO d&#233;part Juvisy 09h10, arriv&#233;e Malesherbes 10h11.<br><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des voies de garage &#224; Corbeil-Essonnes.<br></p>",Actualité,2024-05-27T15:27:06.000+02:00,2024-05-28T03:30:00.000+02:00,5400
cfc29210-1c2c-11ef-96a1-0a58a9feac02,2024-05-29T05:00:00.000+02:00,2024-05-29T09:30:00.000+02:00,20240527T152706,TRAVAUX,PERTURBEE,RER D : Malesherbes - Juvisy 07/05 - 21/06,"<p>P&#233;riode : de 07h30 &#224; 09h30<br><br>Dates : En semaine, du 07/05 au 21/06.<br><br>Trains supprim&#233;s :<br><br>- JOVA d&#233;part Malesherbes 07h33, arriv&#233;e Juvisy 08h33.</p><p>- BOVO d&#233;part Juvisy 09h10, arriv&#233;e Malesherbes 10h11.<br><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des voies de garage &#224; Corbeil-Essonnes.<br></p>",Actualité,2024-05-27T15:27:06.000+02:00,2024-05-29T03:30:00.000+02:00,5400
eae2f584-2001-11ef-9544-0a58a9feac02,2024-06-01T12:25:11.000+02:00,2024-06-01T13:11:11.000+02:00,20240601T123008,PERTURBATION,BLOQUANTE,Bus 56 : Manifestation - Arrêt(s) non desservi(s),<p>La ligne 56 est déviée : les arrêts situés entre Gymnase Japy et Magenta - Maubeuge - Gare du Nord ne sont plus desservis en direction de Porte de Clignancourt. Reprise estimée : 12h26. Raison : manifestation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,,2024-06-01T12:30:08.000+02:00,2024-06-01T12:24:26.000+02:00,45
345bd546-2002-11ef-bc03-0a58a9feac02,2024-06-01T12:27:10.000+02:00,2024-06-01T12:28:10.000+02:00,20240601T123211,PERTURBATION,BLOQUANTE,Bus 26 : Accident sur la voie publique - Arrêt(s) non desservi(s),<p>La ligne 26 est déviée : les arrêts situés entre Jaurès - Stalingrad et Magenta - Maubeuge ne sont plus desservis en direction de Gare Saint-Lazare. Reprise estimée : 06h41. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,,2024-06-01T12:32:11.000+02:00,2024-06-01T12:26:11.000+02:00,59
482d7522-2005-11ef-bc03-0a58a9feac02,2024-06-01T12:48:17.000+02:00,2024-06-01T13:34:17.000+02:00,20240601T125413,PERTURBATION,BLOQUANTE,Bus 87 : Manifestation - Arrêt(s) non desservi(s),<p>La ligne 87 est déviée : les arrêts situés entre Gare de Lyon et Pont de la Tournelle - Cardinal Lemoine ne sont plus desservis en direction de Invalides. Reprise estimée : 21h00. Raison : manifestation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,,2024-06-01T12:54:13.000+02:00,2024-06-01T12:28:17.000+02:00,1200
f4594bde-2008-11ef-98ab-0a58a9feac02,2024-06-01T13:16:05.000+02:00,2024-06-01T13:17:05.000+02:00,20240601T132030,PERTURBATION,BLOQUANTE,Bus 191 : Manifestation - Arrêt(s) non desservi(s),"<p>La ligne 191 sera déviée : les arrêts situés entre Place du Garde et Pierre Corby ne seront plus desservis en direction de Porte de Vanves. Quand : samedi 1 juin 2024, de 05h45 à 03h30. Raison : manifestation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",,2024-06-01T13:20:30.000+02:00,2024-06-01T13:09:15.000+02:00,410
0545ef04-200b-11ef-9544-0a58a9feac02,2024-06-01T13:20:00.000+02:00,2024-06-01T14:10:00.000+02:00,20240601T133517,PERTURBATION,BLOQUANTE,Ligne T4 : Bondy <-> Gargan trafic interrompu,"\"<p>Le trafic est interrompu entre Bondy et Gargan dans les 2 sens jusqu'&#224; 14h. <br><br>Rendez-vous sur la rubrique \"\"Recherche Itinéraire\"\"","pour retrouver un itinéraire prenant en compte cette perturbation.<br><br>Motif : affaires oubli&#233;es &#224; Bondy.</p>\"",2024-06-01T13:35:17.000+02:00,2024-06-01T13:17:05.000+02:00,175
b001ad5e-1ff0-11ef-9544-0a58a9feac02,2024-06-01T19:00:00.000+02:00,2024-06-01T22:45:00.000+02:00,20240601T102647,PERTURBATION,BLOQUANTE,Bus 43 : Manifestation - Arrêt(s) non desservi(s),"<p>L'arrêt Place de Bagatelle de la ligne 43 ne sera pas desservi en direction de Gare du Nord. Quand : samedi 1 juin 2024, de 19h00 à 22h00. Raison : manifestation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",,2024-06-01T10:26:47.000+02:00,2024-06-01T18:40:00.000+02:00,1200
